,city,date,price,state
545,Rochester,2021-04-01,1179.019508,New York
546,Sacramento,2021-04-01,1946.224898,California
547,Salem,2021-04-01,1282.527773,North Carolina
548,Salt Lake City,2021-04-01,1424.069316,Utah
549,San Antonio,2021-04-01,1345.475058,Texas
550,San Diego,2021-04-01,2345.714696,California
551,San Francisco,2021-04-01,3070.603062,California
552,San Jose,2021-04-01,3027.300168,California
553,Sarasota,2021-04-01,2156.099821,Florida
554,Scranton,2021-04-01,935.5850236,Pennsylvania
555,Seattle,2021-04-01,1985.876817,Washington
556,Spokane,2021-04-01,1358.784569,Washington
557,Springfield,2021-04-01,1356.157646,Massachusetts
558,St. Louis,2021-04-01,1172.832636,Missouri
559,St. Paul,2021-04-01,1569.223615,Minnesota
560,Stamford,2021-04-01,2213.893274,Connecticut
561,Stockton,2021-04-01,2132.045366,California
562,Syracuse,2021-04-01,1203.271741,New York
563,Tampa,2021-04-01,1581.892125,Florida
564,Toledo,2021-04-01,904.8213048,Ohio
565,Tucson,2021-04-01,1263.573333,Arizona
566,Tulsa,2021-04-01,1191.496426,Oklahoma
567,United States,2021-04-01,1757.843827,United States
568,Ventura,2021-04-01,2740.215706,California
569,Virginia Beach,2021-04-01,1397.670769,Virginia
570,Washington,2021-04-01,2070.144597,District of Columbia
571,Wichita,2021-04-01,844.264785,Kansas
572,Winston,2021-04-01,1282.527773,North Carolina
573,Worcester,2021-04-01,1489.446606,Massachusetts
574,Youngstown,2021-04-01,730.0033424,Ohio
575,Akron,2021-05-01,935.8152067,Ohio
576,Albany,2021-05-01,1371.756482,New York
577,Albuquerque,2021-05-01,1245.64899,New Mexico
578,Allentown,2021-05-01,1394.288398,Pennsylvania
579,Anaheim,2021-05-01,2587.917377,California
580,Atlanta,2021-05-01,1615.975753,Georgia
581,Augusta,2021-05-01,1186.824409,Georgia
582,Austin,2021-05-01,1552.51667,Texas
583,Bakersfield,2021-05-01,1409.775952,California
584,Baltimore,2021-05-01,1664.311934,Maryland
585,Baton Rouge,2021-05-01,1194.235254,Louisiana
586,Birmingham,2021-05-01,1114.669062,Alabama
587,Boise City,2021-05-01,1404.05105,Idaho
588,Boston,2021-05-01,2377.334783,Massachusetts
589,Boulder,2021-05-01,2078.089567,Colorado
590,Bradenton,2021-05-01,2153.641169,Florida
591,Buffalo,2021-05-01,1168.3526,New York
592,Charleston,2021-05-01,1581.139401,South Carolina
593,Charlotte,2021-05-01,1534.476223,North Carolina
594,Chattanooga,2021-05-01,1311.940002,Tennessee
595,Chicago,2021-05-01,1704.751669,Illinois
596,Cincinnati,2021-05-01,1333.509906,Ohio
597,Cleveland,2021-05-01,1160.561304,Ohio
598,Colorado Springs,2021-05-01,1596.563812,Colorado
599,Columbia,2021-05-01,1201.728648,South Carolina
600,Columbus,2021-05-01,1362.943988,Ohio
601,Dallas,2021-05-01,1575.861706,Texas
602,Dayton,2021-05-01,1063.407611,Ohio
603,Daytona Beach,2021-05-01,1502.213559,Florida
604,Denver,2021-05-01,1764.423799,Colorado
605,Des Moines,2021-05-01,1171.445858,Iowa
606,Detroit,2021-05-01,1328.780885,Michigan
607,Durham,2021-05-01,1433.111761,North Carolina
608,El Paso,2021-05-01,1204.214461,Texas
609,Fort Collins,2021-05-01,1597.079386,Colorado
610,Fort Lauderdale,2021-05-01,1933.444722,Florida
611,Fort Myers,2021-05-01,1921.253273,Florida
612,Fort Worth,2021-05-01,1575.861706,Texas
613,Fresno,2021-05-01,1601.919812,California
614,Gainesville,2021-05-01,1405.93551,Georgia
615,Grand Rapids,2021-05-01,1305.972006,Michigan
616,Greeley,2021-05-01,1610.706024,Colorado
617,Greensboro,2021-05-01,1266.770216,North Carolina
618,Greenville,2021-05-01,1327.653229,South Carolina
619,Harrisburg,2021-05-01,1165.994511,Pennsylvania
620,Hartford,2021-05-01,1413.298361,Connecticut
621,Honolulu,2021-05-01,2117.053927,Hawaii
622,Houston,2021-05-01,1494.791076,Texas
623,Indianapolis,2021-05-01,1298.194629,Indiana
624,Jackson,2021-05-01,1282.278053,Mississippi
625,Jacksonville,2021-05-01,1406.499011,Florida
626,Jefferson County,2021-05-01,1018.113878,Kentucky
627,Kansas City,2021-05-01,1230.829773,Missouri
628,Knoxville,2021-05-01,1385.16141,Tennessee
629,Lakeland,2021-05-01,1495.621249,Florida
630,Las Vegas,2021-05-01,1478.036852,Nevada
631,Little Rock,2021-05-01,938.1899008,Arkansas
632,Long Beach,2021-05-01,2587.917377,California
633,Los Angeles,2021-05-01,2587.917377,California
634,Louisville,2021-05-01,1018.113878,Kentucky
635,Madison,2021-05-01,1359.590121,Wisconsin
636,Melbourne,2021-05-01,1574.762416,Florida
637,Memphis,2021-05-01,1349.032391,Tennessee
638,Miami,2021-05-01,1933.444722,Florida
639,Milwaukee,2021-05-01,1244.773286,Wisconsin
640,Minneapolis,2021-05-01,1573.38504,Minnesota
641,Nashville,2021-05-01,1640.789822,Tennessee
642,New Haven,2021-05-01,1499.643227,Connecticut
643,New Orleans,2021-05-01,1429.37662,Louisiana
644,New York,2021-05-01,2631.196251,New York
645,North Port,2021-05-01,2153.641169,Florida
646,Ogden,2021-05-01,1380.340439,Utah
647,Oklahoma City,2021-05-01,1117.526013,Oklahoma
648,Omaha,2021-05-01,1272.242008,Nebraska
649,Orlando,2021-05-01,1610.582699,Florida
650,Philadelphia,2021-05-01,1634.700855,Pennsylvania
651,Phoenix,2021-05-01,1577.610864,Arizona
652,Pittsburgh,2021-05-01,1216.756945,Pennsylvania
653,Port St. Lucie,2021-05-01,1788.670482,Florida
654,Portland,2021-05-01,1687.605583,Oregon
655,Providence,2021-05-01,1632.003279,Rhode Island
656,Provo,2021-05-01,1385.285396,Utah
657,Raleigh,2021-05-01,1531.866676,North Carolina
658,Richmond,2021-05-01,1352.919101,Virginia
659,Riverside,2021-05-01,2206.490211,California
660,Rochester,2021-05-01,1188.63297,New York
661,Sacramento,2021-05-01,1957.4509,California
662,Salem,2021-05-01,1291.530181,North Carolina
663,Salt Lake City,2021-05-01,1428.676522,Utah
664,San Antonio,2021-05-01,1349.208585,Texas
665,San Diego,2021-05-01,2360.261269,California
666,San Francisco,2021-05-01,3070.1276,California
667,San Jose,2021-05-01,3027.659473,California
668,Sarasota,2021-05-01,2153.641169,Florida
669,Scranton,2021-05-01,939.9293644,Pennsylvania
670,Seattle,2021-05-01,1998.379119,Washington
671,Spokane,2021-05-01,1369.801677,Washington
672,Springfield,2021-05-01,1368.36083,Massachusetts
673,St. Louis,2021-05-01,1177.20281,Missouri
674,St. Paul,2021-05-01,1573.38504,Minnesota
675,Stamford,2021-05-01,2234.937046,Connecticut
676,Stockton,2021-05-01,2141.284881,California
677,Syracuse,2021-05-01,1214.615924,New York
678,Tampa,2021-05-01,1588.201364,Florida
679,Toledo,2021-05-01,907.977738,Ohio
680,Tucson,2021-05-01,1270.965425,Arizona
681,Tulsa,2021-05-01,1199.88276,Oklahoma
682,United States,2021-05-01,1762.758919,United States
683,Ventura,2021-05-01,2751.701021,California
684,Virginia Beach,2021-05-01,1403.346822,Virginia
685,Washington,2021-05-01,2074.502643,District of Columbia
686,Wichita,2021-05-01,846.8821508,Kansas
687,Winston,2021-05-01,1291.530181,North Carolina
688,Worcester,2021-05-01,1500.757466,Massachusetts
689,Youngstown,2021-05-01,735.0215903,Ohio
690,Akron,2021-06-01,938.9559564,Ohio
691,Albany,2021-06-01,1373.032908,New York
692,Albuquerque,2021-06-01,1256.41175,New Mexico
693,Allentown,2021-06-01,1386.505237,Pennsylvania
694,Anaheim,2021-06-01,2592.094954,California
695,Atlanta,2021-06-01,1624.676109,Georgia
696,Augusta,2021-06-01,1194.3773,Georgia
697,Austin,2021-06-01,1557.511084,Texas
698,Bakersfield,2021-06-01,1419.643969,California
699,Baltimore,2021-06-01,1668.096647,Maryland
700,Baton Rouge,2021-06-01,1198.808799,Louisiana
701,Birmingham,2021-06-01,1118.216843,Alabama
702,Boise City,2021-06-01,1416.218332,Idaho
703,Boston,2021-06-01,2380.757711,Massachusetts
704,Boulder,2021-06-01,2079.790852,Colorado
705,Bradenton,2021-06-01,2145.36429,Florida
706,Buffalo,2021-06-01,1171.404616,New York
707,Charleston,2021-06-01,1588.609702,South Carolina
708,Charlotte,2021-06-01,1541.822878,North Carolina
709,Chattanooga,2021-06-01,1320.454225,Tennessee
710,Chicago,2021-06-01,1709.993636,Illinois
711,Cincinnati,2021-06-01,1339.046501,Ohio
712,Cleveland,2021-06-01,1166.746898,Ohio
713,Colorado Springs,2021-06-01,1603.758138,Colorado
714,Columbia,2021-06-01,1206.899015,South Carolina
715,Columbus,2021-06-01,1368.989845,Ohio
716,Dallas,2021-06-01,1583.453272,Texas
717,Dayton,2021-06-01,1068.978165,Ohio
718,Daytona Beach,2021-06-01,1495.849195,Florida
719,Denver,2021-06-01,1770.931369,Colorado
720,Des Moines,2021-06-01,1178.662215,Iowa
721,Detroit,2021-06-01,1336.138409,Michigan
722,Durham,2021-06-01,1435.96352,North Carolina
723,El Paso,2021-06-01,1210.486162,Texas
724,Fort Collins,2021-06-01,1600.813406,Colorado
725,Fort Lauderdale,2021-06-01,1933.695535,Florida
726,Fort Myers,2021-06-01,1922.723537,Florida
727,Fort Worth,2021-06-01,1583.453272,Texas
728,Fresno,2021-06-01,1611.631972,California
729,Gainesville,2021-06-01,1409.898739,Georgia
730,Grand Rapids,2021-06-01,1313.24428,Michigan
731,Greeley,2021-06-01,1612.607833,Colorado
732,Greensboro,2021-06-01,1270.625604,North Carolina
733,Greenville,2021-06-01,1329.779054,South Carolina
734,Harrisburg,2021-06-01,1167.166442,Pennsylvania
735,Hartford,2021-06-01,1419.226699,Connecticut
736,Honolulu,2021-06-01,2120.403466,Hawaii
737,Houston,2021-06-01,1497.90835,Texas
738,Indianapolis,2021-06-01,1308.727675,Indiana
739,Jackson,2021-06-01,1281.114667,Mississippi
740,Jacksonville,2021-06-01,1413.47228,Florida
741,Jefferson County,2021-06-01,1024.304378,Kentucky
742,Kansas City,2021-06-01,1235.895602,Missouri
743,Knoxville,2021-06-01,1390.24793,Tennessee
744,Lakeland,2021-06-01,1499.217254,Florida
745,Las Vegas,2021-06-01,1485.106968,Nevada
746,Little Rock,2021-06-01,944.298121,Arkansas
747,Long Beach,2021-06-01,2592.094954,California
748,Los Angeles,2021-06-01,2592.094954,California
749,Louisville,2021-06-01,1024.304378,Kentucky
750,Madison,2021-06-01,1362.167285,Wisconsin
751,Melbourne,2021-06-01,1583.825587,Florida
752,Memphis,2021-06-01,1360.697198,Tennessee
753,Miami,2021-06-01,1933.695535,Florida
754,Milwaukee,2021-06-01,1250.041869,Wisconsin
755,Minneapolis,2021-06-01,1577.700157,Minnesota
756,Nashville,2021-06-01,1649.407283,Tennessee
757,New Haven,2021-06-01,1502.225111,Connecticut
758,New Orleans,2021-06-01,1432.354927,Louisiana
759,New York,2021-06-01,2630.296041,New York
760,North Port,2021-06-01,2145.36429,Florida
761,Ogden,2021-06-01,1404.057989,Utah
762,Oklahoma City,2021-06-01,1121.064512,Oklahoma
763,Omaha,2021-06-01,1282.022079,Nebraska
764,Orlando,2021-06-01,1614.937043,Florida
765,Philadelphia,2021-06-01,1637.891537,Pennsylvania
766,Phoenix,2021-06-01,1585.488654,Arizona
767,Pittsburgh,2021-06-01,1222.207955,Pennsylvania
768,Port St. Lucie,2021-06-01,1784.332409,Florida
769,Portland,2021-06-01,1698.710961,Oregon
770,Providence,2021-06-01,1640.091878,Rhode Island
771,Provo,2021-06-01,1398.85475,Utah
772,Raleigh,2021-06-01,1539.969823,North Carolina
773,Richmond,2021-06-01,1356.492466,Virginia
774,Riverside,2021-06-01,2217.534898,California
775,Rochester,2021-06-01,1195.25731,New York
776,Sacramento,2021-06-01,1972.222337,California
777,Salem,2021-06-01,1296.562347,North Carolina
778,Salt Lake City,2021-06-01,1430.86694,Utah
779,San Antonio,2021-06-01,1354.257462,Texas
780,San Diego,2021-06-01,2370.559348,California
781,San Francisco,2021-06-01,3077.939858,California
782,San Jose,2021-06-01,3044.281986,California
783,Sarasota,2021-06-01,2145.36429,Florida
784,Scranton,2021-06-01,942.5730588,Pennsylvania
785,Seattle,2021-06-01,2006.57895,Washington
786,Spokane,2021-06-01,1383.405634,Washington
787,Springfield,2021-06-01,1368.185825,Massachusetts
788,St. Louis,2021-06-01,1181.439494,Missouri
789,St. Paul,2021-06-01,1577.700157,Minnesota
790,Stamford,2021-06-01,2239.638514,Connecticut
791,Stockton,2021-06-01,2154.493797,California
792,Syracuse,2021-06-01,1225.691962,New York
793,Tampa,2021-06-01,1595.43588,Florida
794,Toledo,2021-06-01,907.7483927,Ohio
795,Tucson,2021-06-01,1274.406629,Arizona
796,Tulsa,2021-06-01,1206.660107,Oklahoma
797,United States,2021-06-01,1767.810001,United States
798,Ventura,2021-06-01,2763.309983,California
799,Virginia Beach,2021-06-01,1407.761592,Virginia
800,Washington,2021-06-01,2078.468212,District of Columbia
801,Wichita,2021-06-01,853.9832281,Kansas
802,Winston,2021-06-01,1296.562347,North Carolina
803,Worcester,2021-06-01,1506.558763,Massachusetts
804,Youngstown,2021-06-01,733.6720686,Ohio
805,Akron,2021-07-01,942.6945967,Ohio
806,Albany,2021-07-01,1373.627788,New York
807,Albuquerque,2021-07-01,1265.223763,New Mexico
808,Allentown,2021-07-01,1414.204363,Pennsylvania
809,Anaheim,2021-07-01,2595.490286,California
810,Atlanta,2021-07-01,1632.253872,Georgia
811,Augusta,2021-07-01,1196.888651,Georgia
812,Austin,2021-07-01,1564.900865,Texas
813,Bakersfield,2021-07-01,1428.216279,California
814,Baltimore,2021-07-01,1669.851606,Maryland
815,Baton Rouge,2021-07-01,1192.176233,Louisiana
816,Birmingham,2021-07-01,1119.625142,Alabama
817,Boise City,2021-07-01,1426.374477,Idaho
818,Boston,2021-07-01,2377.751051,Massachusetts
819,Boulder,2021-07-01,2086.362255,Colorado
820,Bradenton,2021-07-01,2153.120702,Florida
821,Buffalo,2021-07-01,1172.88926,New York
822,Charleston,2021-07-01,1599.086572,South Carolina
823,Charlotte,2021-07-01,1548.735753,North Carolina
824,Chattanooga,2021-07-01,1324.287392,Tennessee
825,Chicago,2021-07-01,1712.320954,Illinois
826,Cincinnati,2021-07-01,1341.561379,Ohio
827,Cleveland,2021-07-01,1165.49015,Ohio
828,Colorado Springs,2021-07-01,1609.751012,Colorado
829,Columbia,2021-07-01,1217.779495,South Carolina
830,Columbus,2021-07-01,1371.917993,Ohio
831,Dallas,2021-07-01,1586.931106,Texas
832,Dayton,2021-07-01,1076.165561,Ohio
833,Daytona Beach,2021-07-01,1499.555323,Florida
834,Denver,2021-07-01,1774.9159,Colorado
835,Des Moines,2021-07-01,1180.464334,Iowa
836,Detroit,2021-07-01,1341.750051,Michigan
837,Durham,2021-07-01,1436.288979,North Carolina
838,El Paso,2021-07-01,1211.219319,Texas
839,Fort Collins,2021-07-01,1599.098474,Colorado
840,Fort Lauderdale,2021-07-01,1938.909846,Florida
841,Fort Myers,2021-07-01,1929.797851,Florida
842,Fort Worth,2021-07-01,1586.931106,Texas
843,Fresno,2021-07-01,1619.745194,California
844,Gainesville,2021-07-01,1416.784346,Georgia
845,Grand Rapids,2021-07-01,1320.457642,Michigan
846,Greeley,2021-07-01,1615.338798,Colorado
847,Greensboro,2021-07-01,1279.915448,North Carolina
848,Greenville,2021-07-01,1330.702226,South Carolina
849,Harrisburg,2021-07-01,1173.149895,Pennsylvania
850,Hartford,2021-07-01,1424.269284,Connecticut
851,Honolulu,2021-07-01,2124.314318,Hawaii
852,Houston,2021-07-01,1499.24032,Texas
853,Indianapolis,2021-07-01,1314.509451,Indiana
854,Jackson,2021-07-01,1284.540677,Mississippi
855,Jacksonville,2021-07-01,1418.715053,Florida
856,Jefferson County,2021-07-01,1026.568692,Kentucky
857,Kansas City,2021-07-01,1244.374267,Missouri
858,Knoxville,2021-07-01,1395.783616,Tennessee
859,Lakeland,2021-07-01,1502.706473,Florida
860,Las Vegas,2021-07-01,1491.763088,Nevada
861,Little Rock,2021-07-01,948.1129504,Arkansas
862,Long Beach,2021-07-01,2595.490286,California
863,Los Angeles,2021-07-01,2595.490286,California
864,Louisville,2021-07-01,1026.568692,Kentucky
865,Madison,2021-07-01,1361.702038,Wisconsin
866,Melbourne,2021-07-01,1589.454239,Florida
867,Memphis,2021-07-01,1369.844882,Tennessee
868,Miami,2021-07-01,1938.909846,Florida
869,Milwaukee,2021-07-01,1250.751272,Wisconsin
870,Minneapolis,2021-07-01,1580.097553,Minnesota
871,Nashville,2021-07-01,1656.236408,Tennessee
872,New Haven,2021-07-01,1508.081533,Connecticut
873,New Orleans,2021-07-01,1434.227122,Louisiana
874,New York,2021-07-01,2619.124821,New York
875,North Port,2021-07-01,2153.120702,Florida
876,Ogden,2021-07-01,1404.248196,Utah
877,Oklahoma City,2021-07-01,1118.689419,Oklahoma
878,Omaha,2021-07-01,1285.69334,Nebraska
879,Orlando,2021-07-01,1623.281,Florida
880,Philadelphia,2021-07-01,1642.497487,Pennsylvania
881,Phoenix,2021-07-01,1593.69793,Arizona
882,Pittsburgh,2021-07-01,1227.681898,Pennsylvania
883,Port St. Lucie,2021-07-01,1787.238622,Florida
884,Portland,2021-07-01,1706.477591,Oregon
885,Providence,2021-07-01,1644.879618,Rhode Island
886,Provo,2021-07-01,1400.10425,Utah
887,Raleigh,2021-07-01,1544.635197,North Carolina
888,Richmond,2021-07-01,1363.960991,Virginia
889,Riverside,2021-07-01,2228.229354,California
890,Rochester,2021-07-01,1202.752233,New York
891,Sacramento,2021-07-01,1981.608563,California
892,Salem,2021-07-01,1304.302545,North Carolina
893,Salt Lake City,2021-07-01,1432.494723,Utah
894,San Antonio,2021-07-01,1358.758721,Texas
895,San Diego,2021-07-01,2376.174902,California
896,San Francisco,2021-07-01,3066.00907,California
897,San Jose,2021-07-01,3040.109304,California
898,Sarasota,2021-07-01,2153.120702,Florida
899,Scranton,2021-07-01,949.6532338,Pennsylvania
900,Seattle,2021-07-01,2009.153401,Washington
901,Spokane,2021-07-01,1392.434004,Washington
902,Springfield,2021-07-01,1381.281526,Massachusetts
903,St. Louis,2021-07-01,1185.771588,Missouri
904,St. Paul,2021-07-01,1580.097553,Minnesota
905,Stamford,2021-07-01,2249.875033,Connecticut
906,Stockton,2021-07-01,2171.072463,California
907,Syracuse,2021-07-01,1226.478435,New York
908,Tampa,2021-07-01,1600.745003,Florida
909,Toledo,2021-07-01,909.037941,Ohio
910,Tucson,2021-07-01,1280.321921,Arizona
911,Tulsa,2021-07-01,1211.527643,Oklahoma
912,United States,2021-07-01,1770.077608,United States
913,Ventura,2021-07-01,2771.646915,California
914,Virginia Beach,2021-07-01,1413.440051,Virginia
915,Washington,2021-07-01,2073.962564,District of Columbia
916,Wichita,2021-07-01,860.4214539,Kansas
917,Winston,2021-07-01,1304.302545,North Carolina
918,Worcester,2021-07-01,1514.97671,Massachusetts
919,Youngstown,2021-07-01,737.6648061,Ohio
920,Akron,2021-08-01,944.073656,Ohio
921,Albany,2021-08-01,1371.150519,New York
922,Albuquerque,2021-08-01,1269.745393,New Mexico
923,Allentown,2021-08-01,1404.880277,Pennsylvania
924,Anaheim,2021-08-01,2598.409646,California
925,Atlanta,2021-08-01,1637.191849,Georgia
926,Augusta,2021-08-01,1200.216846,Georgia
927,Austin,2021-08-01,1560.17118,Texas
928,Bakersfield,2021-08-01,1440.850283,California
929,Baltimore,2021-08-01,1667.211455,Maryland
930,Baton Rouge,2021-08-01,1192.372979,Louisiana
931,Birmingham,2021-08-01,1122.336868,Alabama
932,Boise City,2021-08-01,1434.679761,Idaho
933,Boston,2021-08-01,2360.94373,Massachusetts
934,Boulder,2021-08-01,2081.731592,Colorado
935,Bradenton,2021-08-01,2154.968963,Florida
936,Buffalo,2021-08-01,1173.498852,New York
937,Charleston,2021-08-01,1597.089608,South Carolina
938,Charlotte,2021-08-01,1550.146939,North Carolina
939,Chattanooga,2021-08-01,1320.004478,Tennessee
940,Chicago,2021-08-01,1708.133919,Illinois
941,Cincinnati,2021-08-01,1345.898105,Ohio
942,Cleveland,2021-08-01,1167.911669,Ohio
943,Colorado Springs,2021-08-01,1618.069556,Colorado
944,Columbia,2021-08-01,1221.388082,South Carolina
945,Columbus,2021-08-01,1372.23365,Ohio
946,Dallas,2021-08-01,1585.93478,Texas
947,Dayton,2021-08-01,1083.044188,Ohio
948,Daytona Beach,2021-08-01,1505.748783,Florida
949,Denver,2021-08-01,1773.987662,Colorado
950,Des Moines,2021-08-01,1182.284187,Iowa
951,Detroit,2021-08-01,1346.389007,Michigan
952,Durham,2021-08-01,1429.85548,North Carolina
953,El Paso,2021-08-01,1221.579487,Texas
954,Fort Collins,2021-08-01,1592.523932,Colorado
955,Fort Lauderdale,2021-08-01,1944.013926,Florida
956,Fort Myers,2021-08-01,1934.799405,Florida
957,Fort Worth,2021-08-01,1585.93478,Texas
958,Fresno,2021-08-01,1625.208935,California
959,Gainesville,2021-08-01,1427.426014,Georgia
960,Grand Rapids,2021-08-01,1317.235915,Michigan
961,Greeley,2021-08-01,1615.304762,Colorado
962,Greensboro,2021-08-01,1282.152195,North Carolina
963,Greenville,2021-08-01,1333.099559,South Carolina
964,Harrisburg,2021-08-01,1171.689438,Pennsylvania
965,Hartford,2021-08-01,1426.422082,Connecticut
966,Honolulu,2021-08-01,2123.34019,Hawaii
967,Houston,2021-08-01,1496.552934,Texas
968,Indianapolis,2021-08-01,1319.457101,Indiana
969,Jackson,2021-08-01,1295.202372,Mississippi
970,Jacksonville,2021-08-01,1423.617943,Florida
971,Jefferson County,2021-08-01,1028.809148,Kentucky
972,Kansas City,2021-08-01,1248.320798,Missouri
973,Knoxville,2021-08-01,1392.105388,Tennessee
974,Lakeland,2021-08-01,1508.186738,Florida
975,Las Vegas,2021-08-01,1499.230522,Nevada
976,Little Rock,2021-08-01,950.9715263,Arkansas
977,Long Beach,2021-08-01,2598.409646,California
978,Los Angeles,2021-08-01,2598.409646,California
979,Louisville,2021-08-01,1028.809148,Kentucky
980,Madison,2021-08-01,1363.857317,Wisconsin
981,Melbourne,2021-08-01,1593.796895,Florida
982,Memphis,2021-08-01,1377.677511,Tennessee
983,Miami,2021-08-01,1944.013926,Florida
984,Milwaukee,2021-08-01,1251.682613,Wisconsin
985,Minneapolis,2021-08-01,1578.000403,Minnesota
986,Nashville,2021-08-01,1655.487922,Tennessee
987,New Haven,2021-08-01,1508.195413,Connecticut
988,New Orleans,2021-08-01,1431.678977,Louisiana
989,New York,2021-08-01,2603.673334,New York
990,North Port,2021-08-01,2154.968963,Florida
991,Ogden,2021-08-01,1407.811757,Utah
992,Oklahoma City,2021-08-01,1119.787991,Oklahoma
993,Omaha,2021-08-01,1288.147195,Nebraska
994,Orlando,2021-08-01,1621.514427,Florida
995,Philadelphia,2021-08-01,1640.287431,Pennsylvania
996,Phoenix,2021-08-01,1600.832276,Arizona
997,Pittsburgh,2021-08-01,1224.886291,Pennsylvania
998,Port St. Lucie,2021-08-01,1799.411506,Florida
999,Portland,2021-08-01,1709.110793,Oregon
1000,Providence,2021-08-01,1640.643148,Rhode Island
1001,Provo,2021-08-01,1400.747686,Utah
1002,Raleigh,2021-08-01,1546.520601,North Carolina
1003,Richmond,2021-08-01,1362.582772,Virginia
1004,Riverside,2021-08-01,2241.001061,California
1005,Rochester,2021-08-01,1201.859873,New York
1006,Sacramento,2021-08-01,1990.04783,California
1007,Salem,2021-08-01,1310.560557,North Carolina
1008,Salt Lake City,2021-08-01,1437.211487,Utah
1009,San Antonio,2021-08-01,1362.549303,Texas
1010,San Diego,2021-08-01,2382.606387,California
1011,San Francisco,2021-08-01,3056.862177,California
1012,San Jose,2021-08-01,3028.921954,California
1013,Sarasota,2021-08-01,2154.968963,Florida
1014,Scranton,2021-08-01,952.3686902,Pennsylvania
1015,Seattle,2021-08-01,2012.547866,Washington
1016,Spokane,2021-08-01,1396.216717,Washington
1017,Springfield,2021-08-01,1378.46037,Massachusetts
1018,St. Louis,2021-08-01,1187.248653,Missouri
1019,St. Paul,2021-08-01,1578.000403,Minnesota
1020,Stamford,2021-08-01,2245.56537,Connecticut
1021,Stockton,2021-08-01,2186.64404,California
1022,Syracuse,2021-08-01,1233.435496,New York
1023,Tampa,2021-08-01,1605.193988,Florida
1024,Toledo,2021-08-01,906.7433287,Ohio
1025,Tucson,2021-08-01,1285.284141,Arizona
1026,Tulsa,2021-08-01,1217.7018,Oklahoma
1027,United States,2021-08-01,1768.513325,United States
1028,Ventura,2021-08-01,2775.626847,California
1029,Virginia Beach,2021-08-01,1417.605299,Virginia
1030,Washington,2021-08-01,2071.986498,District of Columbia
1031,Wichita,2021-08-01,859.465386,Kansas
1032,Winston,2021-08-01,1310.560557,North Carolina
1033,Worcester,2021-08-01,1515.33991,Massachusetts
1034,Youngstown,2021-08-01,743.4259699,Ohio
1035,Akron,2021-09-01,943.9126384,Ohio
1036,Albany,2021-09-01,1374.002989,New York
1037,Albuquerque,2021-09-01,1270.79029,New Mexico
1038,Allentown,2021-09-01,1425.410506,Pennsylvania
1039,Anaheim,2021-09-01,2597.797016,California
1040,Atlanta,2021-09-01,1640.352604,Georgia
1041,Augusta,2021-09-01,1204.484441,Georgia
1042,Austin,2021-09-01,1552.085725,Texas
1043,Bakersfield,2021-09-01,1438.922181,California
1044,Baltimore,2021-09-01,1663.240364,Maryland
1045,Baton Rouge,2021-09-01,1196.224727,Louisiana
1046,Birmingham,2021-09-01,1134.763353,Alabama
1047,Boise City,2021-09-01,1437.406102,Idaho
1048,Boston,2021-09-01,2333.594321,Massachusetts
1049,Boulder,2021-09-01,2084.918195,Colorado
1050,Bradenton,2021-09-01,2163.224223,Florida
1051,Buffalo,2021-09-01,1175.133655,New York
1052,Charleston,2021-09-01,1595.790416,South Carolina
1053,Charlotte,2021-09-01,1552.587018,North Carolina
1054,Chattanooga,2021-09-01,1322.583141,Tennessee
1055,Chicago,2021-09-01,1696.262124,Illinois
1056,Cincinnati,2021-09-01,1348.429712,Ohio
1057,Cleveland,2021-09-01,1166.623965,Ohio
1058,Colorado Springs,2021-09-01,1624.173445,Colorado
1059,Columbia,2021-09-01,1221.474354,South Carolina
1060,Columbus,2021-09-01,1374.599301,Ohio
1061,Dallas,2021-09-01,1583.345044,Texas
1062,Dayton,2021-09-01,1080.849792,Ohio
1063,Daytona Beach,2021-09-01,1512.46469,Florida
1064,Denver,2021-09-01,1768.225652,Colorado
1065,Des Moines,2021-09-01,1178.522623,Iowa
1066,Detroit,2021-09-01,1346.692983,Michigan
1067,Durham,2021-09-01,1426.588789,North Carolina
1068,El Paso,2021-09-01,1220.759362,Texas
1069,Fort Collins,2021-09-01,1583.447929,Colorado
1070,Fort Lauderdale,2021-09-01,1947.476637,Florida
1071,Fort Myers,2021-09-01,1940.795795,Florida
1072,Fort Worth,2021-09-01,1583.345044,Texas
1073,Fresno,2021-09-01,1629.935922,California
1074,Gainesville,2021-09-01,1433.90392,Georgia
1075,Grand Rapids,2021-09-01,1310.520967,Michigan
1076,Greeley,2021-09-01,1626.09634,Colorado
1077,Greensboro,2021-09-01,1288.715267,North Carolina
1078,Greenville,2021-09-01,1334.545696,South Carolina
1079,Harrisburg,2021-09-01,1170.575467,Pennsylvania
1080,Hartford,2021-09-01,1427.309699,Connecticut
1081,Honolulu,2021-09-01,2121.15823,Hawaii
1082,Houston,2021-09-01,1494.084774,Texas
1083,Indianapolis,2021-09-01,1320.00269,Indiana
1084,Jackson,2021-09-01,1296.769821,Mississippi
1085,Jacksonville,2021-09-01,1425.469641,Florida
1086,Jefferson County,2021-09-01,1026.38956,Kentucky
1087,Kansas City,2021-09-01,1248.66119,Missouri
1088,Knoxville,2021-09-01,1399.356013,Tennessee
