,city,date,price,state
2783,Colorado Springs,2016-01-01,1181.239514,Colorado
2784,Columbia,2016-01-01,993.6533881,South Carolina
2785,Columbus,2016-01-01,1095.827615,Ohio
2786,Dallas,2016-01-01,1329.335856,Texas
2787,Dayton,2016-01-01,866.074584,Ohio
2788,Daytona Beach,2016-01-01,1139.236207,Florida
2789,Denver,2016-01-01,1513.811196,Colorado
2790,Des Moines,2016-01-01,1043.287221,Iowa
2791,Detroit,2016-01-01,1104.191728,Michigan
2792,Durham,2016-01-01,1219.036696,North Carolina
2793,El Paso,2016-01-01,1051.4659,Texas
2794,Fort Collins,2016-01-01,1368.208822,Colorado
2795,Fort Lauderdale,2016-01-01,1736.955515,Florida
2796,Fort Myers,2016-01-01,1608.378588,Florida
2797,Fort Worth,2016-01-01,1329.335856,Texas
2798,Fresno,2016-01-01,1207.367392,California
2799,Gainesville,2016-01-01,1076.575908,Georgia
2800,Grand Rapids,2016-01-01,969.6859438,Michigan
2801,Greeley,2016-01-01,1316.317633,Colorado
2802,Greensboro,2016-01-01,1018.456451,North Carolina
2803,Greenville,2016-01-01,1112.917015,South Carolina
2804,Harrisburg,2016-01-01,1000.200792,Pennsylvania
2805,Hartford,2016-01-01,1218.89546,Connecticut
2806,Honolulu,2016-01-01,1981.645616,Hawaii
2807,Houston,2016-01-01,1400.173417,Texas
2808,Indianapolis,2016-01-01,1038.447623,Indiana
2809,Jackson,2016-01-01,1179.790972,Mississippi
2810,Jacksonville,2016-01-01,1142.369285,Florida
2811,Jefferson County,2016-01-01,840.2084963,Kentucky
2812,Kansas City,2016-01-01,1005.494683,Missouri
2813,Knoxville,2016-01-01,1081.707734,Tennessee
2814,Lakeland,2016-01-01,1127.596522,Florida
2815,Las Vegas,2016-01-01,1118.078731,Nevada
2816,Little Rock,2016-01-01,823.7775905,Arkansas
2817,Long Beach,2016-01-01,2182.02214,California
2818,Los Angeles,2016-01-01,2182.02214,California
2819,Louisville,2016-01-01,840.2084963,Kentucky
2820,Madison,2016-01-01,1199.329623,Wisconsin
2821,Melbourne,2016-01-01,1149.091146,Florida
2822,Memphis,2016-01-01,1077.305043,Tennessee
2823,Miami,2016-01-01,1736.955515,Florida
2824,Milwaukee,2016-01-01,1091.158667,Wisconsin
2825,Minneapolis,2016-01-01,1303.081232,Minnesota
2826,Nashville,2016-01-01,1355.585711,Tennessee
2827,New Haven,2016-01-01,1246.597376,Connecticut
2828,New Orleans,2016-01-01,1319.928896,Louisiana
2829,New York,2016-01-01,2562.460234,New York
2830,North Port,2016-01-01,1834.452857,Florida
2831,Ogden,2016-01-01,1039.146331,Utah
2832,Oklahoma City,2016-01-01,994.4105524,Oklahoma
2833,Omaha,2016-01-01,1035.162203,Nebraska
2834,Orlando,2016-01-01,1308.189846,Florida
2835,Philadelphia,2016-01-01,1420.663211,Pennsylvania
2836,Phoenix,2016-01-01,1123.410858,Arizona
2837,Pittsburgh,2016-01-01,1050.867789,Pennsylvania
2838,Port St. Lucie,2016-01-01,1331.345824,Florida
2839,Portland,2016-01-01,1420.09314,Oregon
2840,Providence,2016-01-01,1269.120127,Rhode Island
2841,Provo,2016-01-01,1124.496765,Utah
2842,Raleigh,2016-01-01,1300.299503,North Carolina
2843,Richmond,2016-01-01,1116.619525,Virginia
2844,Riverside,2016-01-01,1659.071319,California
2845,Rochester,2016-01-01,990.7147914,New York
2846,Sacramento,2016-01-01,1418.601133,California
2847,Salem,2016-01-01,1037.025775,North Carolina
2848,Salt Lake City,2016-01-01,1155.109221,Utah
2849,San Antonio,2016-01-01,1159.295527,Texas
2850,San Diego,2016-01-01,1910.131841,California
2851,San Francisco,2016-01-01,2884.064793,California
2852,San Jose,2016-01-01,2827.78806,California
2853,Sarasota,2016-01-01,1834.452857,Florida
2854,Scranton,2016-01-01,777.6775464,Pennsylvania
2855,Seattle,2016-01-01,1601.54203,Washington
2856,Spokane,2016-01-01,982.5613742,Washington
2857,Springfield,2016-01-01,1152.793931,Massachusetts
2858,St. Louis,2016-01-01,1004.849065,Missouri
2859,St. Paul,2016-01-01,1303.081232,Minnesota
2860,Stamford,2016-01-01,1908.902254,Connecticut
2861,Stockton,2016-01-01,1546.532718,California
2862,Syracuse,2016-01-01,975.8882449,New York
2863,Tampa,2016-01-01,1248.763835,Florida
2864,Toledo,2016-01-01,773.9749018,Ohio
2865,Tucson,2016-01-01,954.1139877,Arizona
2866,Tulsa,2016-01-01,1057.141284,Oklahoma
2867,United States,2016-01-01,1507.455096,United States
2868,Ventura,2016-01-01,2281.461681,California
2869,Virginia Beach,2016-01-01,1223.130895,Virginia
2870,Washington,2016-01-01,1932.637923,District of Columbia
2871,Wichita,2016-01-01,791.5485857,Kansas
2872,Winston,2016-01-01,1037.025775,North Carolina
2873,Worcester,2016-01-01,1131.625651,Massachusetts
2874,Youngstown,2016-01-01,649.0710485,Ohio
2875,Akron,2016-02-01,798.5108515,Ohio
2876,Albany,2016-02-01,1186.121461,New York
2877,Albuquerque,2016-02-01,1022.233771,New Mexico
2878,Allentown,2016-02-01,1168.598866,Pennsylvania
2879,Anaheim,2016-02-01,2197.788345,California
2880,Atlanta,2016-02-01,1248.513104,Georgia
2881,Augusta,2016-02-01,972.4084839,Georgia
2882,Austin,2016-02-01,1395.638716,Texas
2883,Bakersfield,2016-02-01,1099.768122,California
2884,Baltimore,2016-02-01,1558.288231,Maryland
2885,Baton Rouge,2016-02-01,1120.734169,Louisiana
2886,Birmingham,2016-02-01,963.7615586,Alabama
2887,Boise City,2016-02-01,985.402142,Idaho
2888,Boston,2016-02-01,2175.951624,Massachusetts
2889,Boulder,2016-02-01,1838.274843,Colorado
2890,Bradenton,2016-02-01,1835.770716,Florida
2891,Buffalo,2016-02-01,946.9531906,New York
2892,Charleston,2016-02-01,1347.889513,South Carolina
2893,Charlotte,2016-02-01,1252.334926,North Carolina
2894,Chattanooga,2016-02-01,1063.433893,Tennessee
2895,Chicago,2016-02-01,1573.245564,Illinois
2896,Cincinnati,2016-02-01,1064.349854,Ohio
2897,Cleveland,2016-02-01,1033.146535,Ohio
2898,Colorado Springs,2016-02-01,1183.458744,Colorado
2899,Columbia,2016-02-01,992.7793709,South Carolina
2900,Columbus,2016-02-01,1099.71621,Ohio
2901,Dallas,2016-02-01,1339.921047,Texas
2902,Dayton,2016-02-01,866.5343202,Ohio
2903,Daytona Beach,2016-02-01,1146.583502,Florida
2904,Denver,2016-02-01,1529.962323,Colorado
2905,Des Moines,2016-02-01,1045.493886,Iowa
2906,Detroit,2016-02-01,1104.108646,Michigan
2907,Durham,2016-02-01,1217.37025,North Carolina
2908,El Paso,2016-02-01,1050.410793,Texas
2909,Fort Collins,2016-02-01,1367.629915,Colorado
2910,Fort Lauderdale,2016-02-01,1749.497757,Florida
2911,Fort Myers,2016-02-01,1614.377708,Florida
2912,Fort Worth,2016-02-01,1339.921047,Texas
2913,Fresno,2016-02-01,1211.742509,California
2914,Gainesville,2016-02-01,1076.236031,Georgia
2915,Grand Rapids,2016-02-01,975.8552608,Michigan
2916,Greeley,2016-02-01,1332.653564,Colorado
2917,Greensboro,2016-02-01,1024.721051,North Carolina
2918,Greenville,2016-02-01,1123.12703,South Carolina
2919,Harrisburg,2016-02-01,1004.50407,Pennsylvania
2920,Hartford,2016-02-01,1217.517752,Connecticut
2921,Honolulu,2016-02-01,1987.881586,Hawaii
2922,Houston,2016-02-01,1403.749592,Texas
2923,Indianapolis,2016-02-01,1045.210004,Indiana
2924,Jackson,2016-02-01,1192.310827,Mississippi
2925,Jacksonville,2016-02-01,1144.119506,Florida
2926,Jefferson County,2016-02-01,844.3893496,Kentucky
2927,Kansas City,2016-02-01,1010.587517,Missouri
2928,Knoxville,2016-02-01,1084.353915,Tennessee
2929,Lakeland,2016-02-01,1132.956438,Florida
2930,Las Vegas,2016-02-01,1122.168486,Nevada
2931,Little Rock,2016-02-01,824.7880205,Arkansas
2932,Long Beach,2016-02-01,2197.788345,California
2933,Los Angeles,2016-02-01,2197.788345,California
2934,Louisville,2016-02-01,844.3893496,Kentucky
2935,Madison,2016-02-01,1204.830251,Wisconsin
2936,Melbourne,2016-02-01,1170.872726,Florida
2937,Memphis,2016-02-01,1081.564329,Tennessee
2938,Miami,2016-02-01,1749.497757,Florida
2939,Milwaukee,2016-02-01,1098.701657,Wisconsin
2940,Minneapolis,2016-02-01,1314.66026,Minnesota
2941,Nashville,2016-02-01,1363.724776,Tennessee
2942,New Haven,2016-02-01,1263.51891,Connecticut
2943,New Orleans,2016-02-01,1326.287481,Louisiana
2944,New York,2016-02-01,2597.092753,New York
2945,North Port,2016-02-01,1835.770716,Florida
2946,Ogden,2016-02-01,1031.136873,Utah
2947,Oklahoma City,2016-02-01,997.4413356,Oklahoma
2948,Omaha,2016-02-01,1039.513071,Nebraska
2949,Orlando,2016-02-01,1314.521506,Florida
2950,Philadelphia,2016-02-01,1429.778489,Pennsylvania
2951,Phoenix,2016-02-01,1129.57486,Arizona
2952,Pittsburgh,2016-02-01,1054.691027,Pennsylvania
2953,Port St. Lucie,2016-02-01,1351.443275,Florida
2954,Portland,2016-02-01,1432.082979,Oregon
2955,Providence,2016-02-01,1270.215738,Rhode Island
2956,Provo,2016-02-01,1121.768278,Utah
2957,Raleigh,2016-02-01,1305.144589,North Carolina
2958,Richmond,2016-02-01,1122.163259,Virginia
2959,Riverside,2016-02-01,1660.096726,California
2960,Rochester,2016-02-01,1000.362381,New York
2961,Sacramento,2016-02-01,1426.229841,California
2962,Salem,2016-02-01,1040.596183,North Carolina
2963,Salt Lake City,2016-02-01,1156.422319,Utah
2964,San Antonio,2016-02-01,1168.570501,Texas
2965,San Diego,2016-02-01,1922.996999,California
2966,San Francisco,2016-02-01,2924.073772,California
2967,San Jose,2016-02-01,2855.227511,California
2968,Sarasota,2016-02-01,1835.770716,Florida
2969,Scranton,2016-02-01,770.371926,Pennsylvania
2970,Seattle,2016-02-01,1625.730625,Washington
2971,Spokane,2016-02-01,999.9191287,Washington
2972,Springfield,2016-02-01,1164.755157,Massachusetts
2973,St. Louis,2016-02-01,1009.013877,Missouri
2974,St. Paul,2016-02-01,1314.66026,Minnesota
2975,Stamford,2016-02-01,1923.994745,Connecticut
2976,Stockton,2016-02-01,1556.235628,California
2977,Syracuse,2016-02-01,971.7137299,New York
2978,Tampa,2016-02-01,1255.441988,Florida
2979,Toledo,2016-02-01,784.3872132,Ohio
2980,Tucson,2016-02-01,953.7038368,Arizona
2981,Tulsa,2016-02-01,1057.595781,Oklahoma
2982,United States,2016-02-01,1519.292454,United States
2983,Ventura,2016-02-01,2290.359489,California
2984,Virginia Beach,2016-02-01,1223.685516,Virginia
2985,Washington,2016-02-01,1948.821117,District of Columbia
2986,Wichita,2016-02-01,789.94848,Kansas
2987,Winston,2016-02-01,1040.596183,North Carolina
2988,Worcester,2016-02-01,1128.809118,Massachusetts
2989,Youngstown,2016-02-01,643.7480891,Ohio
2990,Akron,2016-03-01,804.7779086,Ohio
2991,Albany,2016-03-01,1193.183489,New York
2992,Albuquerque,2016-03-01,1029.770089,New Mexico
2993,Allentown,2016-03-01,1181.076111,Pennsylvania
2994,Anaheim,2016-03-01,2211.811665,California
2995,Atlanta,2016-03-01,1261.652998,Georgia
2996,Augusta,2016-03-01,976.8467714,Georgia
2997,Austin,2016-03-01,1403.283201,Texas
2998,Bakersfield,2016-03-01,1104.131075,California
2999,Baltimore,2016-03-01,1566.706415,Maryland
3000,Baton Rouge,2016-03-01,1134.843671,Louisiana
3001,Birmingham,2016-03-01,961.0601391,Alabama
3002,Boise City,2016-03-01,998.7146344,Idaho
3003,Boston,2016-03-01,2186.760362,Massachusetts
3004,Boulder,2016-03-01,1858.03607,Colorado
3005,Bradenton,2016-03-01,1836.21458,Florida
3006,Buffalo,2016-03-01,961.3522231,New York
3007,Charleston,2016-03-01,1360.994734,South Carolina
3008,Charlotte,2016-03-01,1263.879741,North Carolina
3009,Chattanooga,2016-03-01,1073.37023,Tennessee
3010,Chicago,2016-03-01,1582.966156,Illinois
3011,Cincinnati,2016-03-01,1070.726684,Ohio
3012,Cleveland,2016-03-01,1033.337808,Ohio
3013,Colorado Springs,2016-03-01,1190.814635,Colorado
3014,Columbia,2016-03-01,994.1936218,South Carolina
3015,Columbus,2016-03-01,1107.831412,Ohio
3016,Dallas,2016-03-01,1350.516358,Texas
3017,Dayton,2016-03-01,864.8318986,Ohio
3018,Daytona Beach,2016-03-01,1147.133596,Florida
3019,Denver,2016-03-01,1541.156002,Colorado
3020,Des Moines,2016-03-01,1054.558106,Iowa
3021,Detroit,2016-03-01,1112.893422,Michigan
3022,Durham,2016-03-01,1231.298347,North Carolina
3023,El Paso,2016-03-01,1050.226844,Texas
3024,Fort Collins,2016-03-01,1393.500593,Colorado
3025,Fort Lauderdale,2016-03-01,1752.30075,Florida
3026,Fort Myers,2016-03-01,1627.560808,Florida
3027,Fort Worth,2016-03-01,1350.516358,Texas
3028,Fresno,2016-03-01,1223.971839,California
3029,Gainesville,2016-03-01,1082.133469,Georgia
3030,Grand Rapids,2016-03-01,990.549652,Michigan
3031,Greeley,2016-03-01,1342.826326,Colorado
3032,Greensboro,2016-03-01,1029.477479,North Carolina
3033,Greenville,2016-03-01,1137.724018,South Carolina
3034,Harrisburg,2016-03-01,1010.72987,Pennsylvania
3035,Hartford,2016-03-01,1219.365311,Connecticut
3036,Honolulu,2016-03-01,1992.945761,Hawaii
3037,Houston,2016-03-01,1408.905313,Texas
3038,Indianapolis,2016-03-01,1052.281188,Indiana
3039,Jackson,2016-03-01,1192.779463,Mississippi
3040,Jacksonville,2016-03-01,1154.513775,Florida
3041,Jefferson County,2016-03-01,853.5091505,Kentucky
3042,Kansas City,2016-03-01,1017.553852,Missouri
3043,Knoxville,2016-03-01,1100.249008,Tennessee
3044,Lakeland,2016-03-01,1136.94931,Florida
3045,Las Vegas,2016-03-01,1133.42003,Nevada
3046,Little Rock,2016-03-01,829.1126054,Arkansas
3047,Long Beach,2016-03-01,2211.811665,California
3048,Los Angeles,2016-03-01,2211.811665,California
3049,Louisville,2016-03-01,853.5091505,Kentucky
3050,Madison,2016-03-01,1210.041418,Wisconsin
3051,Melbourne,2016-03-01,1177.114117,Florida
3052,Memphis,2016-03-01,1086.22812,Tennessee
3053,Miami,2016-03-01,1752.30075,Florida
3054,Milwaukee,2016-03-01,1100.367213,Wisconsin
3055,Minneapolis,2016-03-01,1326.584381,Minnesota
3056,Nashville,2016-03-01,1379.666095,Tennessee
3057,New Haven,2016-03-01,1268.330358,Connecticut
3058,New Orleans,2016-03-01,1329.313666,Louisiana
3059,New York,2016-03-01,2599.028646,New York
3060,North Port,2016-03-01,1836.21458,Florida
3061,Ogden,2016-03-01,1036.470305,Utah
3062,Oklahoma City,2016-03-01,1004.566108,Oklahoma
3063,Omaha,2016-03-01,1048.011966,Nebraska
3064,Orlando,2016-03-01,1321.939448,Florida
3065,Philadelphia,2016-03-01,1440.823971,Pennsylvania
3066,Phoenix,2016-03-01,1142.498085,Arizona
3067,Pittsburgh,2016-03-01,1065.253488,Pennsylvania
3068,Port St. Lucie,2016-03-01,1353.477135,Florida
3069,Portland,2016-03-01,1447.617703,Oregon
3070,Providence,2016-03-01,1297.819127,Rhode Island
3071,Provo,2016-03-01,1132.830786,Utah
3072,Raleigh,2016-03-01,1315.233472,North Carolina
3073,Richmond,2016-03-01,1132.531732,Virginia
3074,Riverside,2016-03-01,1674.015068,California
3075,Rochester,2016-03-01,1006.694116,New York
3076,Sacramento,2016-03-01,1440.007099,California
3077,Salem,2016-03-01,1051.278898,North Carolina
3078,Salt Lake City,2016-03-01,1177.962473,Utah
3079,San Antonio,2016-03-01,1175.381747,Texas
3080,San Diego,2016-03-01,1934.878454,California
3081,San Francisco,2016-03-01,2917.440548,California
3082,San Jose,2016-03-01,2861.540494,California
3083,Sarasota,2016-03-01,1836.21458,Florida
3084,Scranton,2016-03-01,780.5634496,Pennsylvania
3085,Seattle,2016-03-01,1643.950648,Washington
3086,Spokane,2016-03-01,1011.435189,Washington
3087,Springfield,2016-03-01,1170.581423,Massachusetts
3088,St. Louis,2016-03-01,1015.634266,Missouri
3089,St. Paul,2016-03-01,1326.584381,Minnesota
3090,Stamford,2016-03-01,1923.333203,Connecticut
3091,Stockton,2016-03-01,1574.381007,California
3092,Syracuse,2016-03-01,989.5720116,New York
3093,Tampa,2016-03-01,1265.386589,Florida
3094,Toledo,2016-03-01,788.3542065,Ohio
3095,Tucson,2016-03-01,961.5514906,Arizona
3096,Tulsa,2016-03-01,1060.563867,Oklahoma
3097,United States,2016-03-01,1527.633418,United States
3098,Ventura,2016-03-01,2309.124963,California
3099,Virginia Beach,2016-03-01,1230.038312,Virginia
3100,Washington,2016-03-01,1955.377826,District of Columbia
3101,Wichita,2016-03-01,773.7241206,Kansas
3102,Winston,2016-03-01,1051.278898,North Carolina
3103,Worcester,2016-03-01,1140.517793,Massachusetts
3104,Youngstown,2016-03-01,635.8639784,Ohio
3105,Akron,2016-04-01,807.1403144,Ohio
3106,Albany,2016-04-01,1203.195692,New York
3107,Albuquerque,2016-04-01,1031.330496,New Mexico
3108,Allentown,2016-04-01,1176.717871,Pennsylvania
3109,Anaheim,2016-04-01,2216.954862,California
3110,Atlanta,2016-04-01,1268.876865,Georgia
3111,Augusta,2016-04-01,979.3920048,Georgia
3112,Austin,2016-04-01,1405.109356,Texas
3113,Bakersfield,2016-04-01,1109.724032,California
3114,Baltimore,2016-04-01,1566.138239,Maryland
3115,Baton Rouge,2016-04-01,1138.895406,Louisiana
3116,Birmingham,2016-04-01,967.9669366,Alabama
3117,Boise City,2016-04-01,1009.373585,Idaho
3118,Boston,2016-04-01,2195.994516,Massachusetts
3119,Boulder,2016-04-01,1851.382327,Colorado
3120,Bradenton,2016-04-01,1831.069142,Florida
3121,Buffalo,2016-04-01,963.324302,New York
3122,Charleston,2016-04-01,1362.824984,South Carolina
3123,Charlotte,2016-04-01,1265.539507,North Carolina
3124,Chattanooga,2016-04-01,1092.597231,Tennessee
3125,Chicago,2016-04-01,1590.745177,Illinois
3126,Cincinnati,2016-04-01,1074.231766,Ohio
3127,Cleveland,2016-04-01,1043.981487,Ohio
3128,Colorado Springs,2016-04-01,1205.641496,Colorado
3129,Columbia,2016-04-01,998.321748,South Carolina
3130,Columbus,2016-04-01,1116.915228,Ohio
3131,Dallas,2016-04-01,1356.69029,Texas
3132,Dayton,2016-04-01,863.5921726,Ohio
3133,Daytona Beach,2016-04-01,1154.787197,Florida
3134,Denver,2016-04-01,1544.79189,Colorado
3135,Des Moines,2016-04-01,1058.830453,Iowa
3136,Detroit,2016-04-01,1121.049762,Michigan
3137,Durham,2016-04-01,1241.664426,North Carolina
3138,El Paso,2016-04-01,1057.138161,Texas
3139,Fort Collins,2016-04-01,1408.802126,Colorado
3140,Fort Lauderdale,2016-04-01,1749.96524,Florida
3141,Fort Myers,2016-04-01,1625.178476,Florida
3142,Fort Worth,2016-04-01,1356.69029,Texas
3143,Fresno,2016-04-01,1213.257375,California
3144,Gainesville,2016-04-01,1087.541887,Georgia
3145,Grand Rapids,2016-04-01,1009.719311,Michigan
3146,Greeley,2016-04-01,1346.182015,Colorado
3147,Greensboro,2016-04-01,1030.059165,North Carolina
3148,Greenville,2016-04-01,1145.900037,South Carolina
3149,Harrisburg,2016-04-01,1016.252785,Pennsylvania
3150,Hartford,2016-04-01,1237.43112,Connecticut
3151,Honolulu,2016-04-01,1997.78471,Hawaii
3152,Houston,2016-04-01,1410.538809,Texas
3153,Indianapolis,2016-04-01,1057.848742,Indiana
3154,Jackson,2016-04-01,1191.178278,Mississippi
3155,Jacksonville,2016-04-01,1156.996828,Florida
3156,Jefferson County,2016-04-01,853.7602463,Kentucky
3157,Kansas City,2016-04-01,1024.311807,Missouri
3158,Knoxville,2016-04-01,1098.659789,Tennessee
3159,Lakeland,2016-04-01,1143.322738,Florida
3160,Las Vegas,2016-04-01,1136.617961,Nevada
3161,Little Rock,2016-04-01,833.7285069,Arkansas
3162,Long Beach,2016-04-01,2216.954862,California
3163,Los Angeles,2016-04-01,2216.954862,California
3164,Louisville,2016-04-01,853.7602463,Kentucky
3165,Madison,2016-04-01,1218.188865,Wisconsin
3166,Melbourne,2016-04-01,1173.368151,Florida
3167,Memphis,2016-04-01,1090.984502,Tennessee
3168,Miami,2016-04-01,1749.96524,Florida
3169,Milwaukee,2016-04-01,1106.379224,Wisconsin
3170,Minneapolis,2016-04-01,1334.136332,Minnesota
3171,Nashville,2016-04-01,1388.927115,Tennessee
3172,New Haven,2016-04-01,1277.040816,Connecticut
3173,New Orleans,2016-04-01,1326.704237,Louisiana
3174,New York,2016-04-01,2607.217003,New York
3175,North Port,2016-04-01,1831.069142,Florida
3176,Ogden,2016-04-01,1016.054985,Utah
3177,Oklahoma City,2016-04-01,1009.494191,Oklahoma
3178,Omaha,2016-04-01,1056.711044,Nebraska
3179,Orlando,2016-04-01,1328.961122,Florida
3180,Philadelphia,2016-04-01,1446.433089,Pennsylvania
3181,Phoenix,2016-04-01,1147.134909,Arizona
3182,Pittsburgh,2016-04-01,1064.183935,Pennsylvania
3183,Port St. Lucie,2016-04-01,1348.928911,Florida
3184,Portland,2016-04-01,1456.922826,Oregon
3185,Providence,2016-04-01,1308.283248,Rhode Island
3186,Provo,2016-04-01,1142.27298,Utah
3187,Raleigh,2016-04-01,1320.073593,North Carolina
3188,Richmond,2016-04-01,1137.481768,Virginia
3189,Riverside,2016-04-01,1682.89387,California
3190,Rochester,2016-04-01,1006.931606,New York
3191,Sacramento,2016-04-01,1456.32841,California
3192,Salem,2016-04-01,1052.788395,North Carolina
3193,Salt Lake City,2016-04-01,1179.939173,Utah
3194,San Antonio,2016-04-01,1180.340316,Texas
3195,San Diego,2016-04-01,1940.504763,California
3196,San Francisco,2016-04-01,2926.571661,California
3197,San Jose,2016-04-01,2866.662476,California
3198,Sarasota,2016-04-01,1831.069142,Florida
3199,Scranton,2016-04-01,780.8535254,Pennsylvania
3200,Seattle,2016-04-01,1654.265464,Washington
3201,Spokane,2016-04-01,1008.994688,Washington
3202,Springfield,2016-04-01,1178.222948,Massachusetts
3203,St. Louis,2016-04-01,1023.425523,Missouri
3204,St. Paul,2016-04-01,1334.136332,Minnesota
3205,Stamford,2016-04-01,1952.190232,Connecticut
3206,Stockton,2016-04-01,1580.02388,California
3207,Syracuse,2016-04-01,987.1708868,New York
3208,Tampa,2016-04-01,1269.20009,Florida
3209,Toledo,2016-04-01,794.8432025,Ohio
3210,Tucson,2016-04-01,967.1724784,Arizona
3211,Tulsa,2016-04-01,1059.778556,Oklahoma
3212,United States,2016-04-01,1534.021694,United States
3213,Ventura,2016-04-01,2308.883981,California
3214,Virginia Beach,2016-04-01,1234.323328,Virginia
3215,Washington,2016-04-01,1959.257071,District of Columbia
3216,Wichita,2016-04-01,778.5591212,Kansas
3217,Winston,2016-04-01,1052.788395,North Carolina
3218,Worcester,2016-04-01,1147.86147,Massachusetts
3219,Youngstown,2016-04-01,632.014251,Ohio
3220,Akron,2016-05-01,810.5060812,Ohio
3221,Albany,2016-05-01,1216.912469,New York
3222,Albuquerque,2016-05-01,1032.506366,New Mexico
3223,Allentown,2016-05-01,1193.487553,Pennsylvania
3224,Anaheim,2016-05-01,2226.018783,California
3225,Atlanta,2016-05-01,1277.292791,Georgia
3226,Augusta,2016-05-01,990.472706,Georgia
3227,Austin,2016-05-01,1408.231691,Texas
3228,Bakersfield,2016-05-01,1112.179437,California
3229,Baltimore,2016-05-01,1574.87968,Maryland
3230,Baton Rouge,2016-05-01,1146.444387,Louisiana
3231,Birmingham,2016-05-01,967.2350844,Alabama
3232,Boise City,2016-05-01,1017.882992,Idaho
3233,Boston,2016-05-01,2202.731224,Massachusetts
3234,Boulder,2016-05-01,1856.602354,Colorado
3235,Bradenton,2016-05-01,1828.674563,Florida
3236,Buffalo,2016-05-01,974.7899427,New York
3237,Charleston,2016-05-01,1368.339976,South Carolina
3238,Charlotte,2016-05-01,1269.517762,North Carolina
3239,Chattanooga,2016-05-01,1097.712072,Tennessee
3240,Chicago,2016-05-01,1600.467975,Illinois
3241,Cincinnati,2016-05-01,1081.224803,Ohio
3242,Cleveland,2016-05-01,1051.071357,Ohio
3243,Colorado Springs,2016-05-01,1215.353079,Colorado
3244,Columbia,2016-05-01,1001.860553,South Carolina
3245,Columbus,2016-05-01,1121.443723,Ohio
3246,Dallas,2016-05-01,1364.359767,Texas
3247,Dayton,2016-05-01,866.7963032,Ohio
3248,Daytona Beach,2016-05-01,1187.36385,Florida
3249,Denver,2016-05-01,1555.493777,Colorado
3250,Des Moines,2016-05-01,1069.41857,Iowa
3251,Detroit,2016-05-01,1129.259505,Michigan
3252,Durham,2016-05-01,1249.277662,North Carolina
3253,El Paso,2016-05-01,1057.566015,Texas
3254,Fort Collins,2016-05-01,1413.661215,Colorado
3255,Fort Lauderdale,2016-05-01,1748.010136,Florida
3256,Fort Myers,2016-05-01,1631.262124,Florida
3257,Fort Worth,2016-05-01,1364.359767,Texas
3258,Fresno,2016-05-01,1222.906664,California
3259,Gainesville,2016-05-01,1092.878316,Georgia
3260,Grand Rapids,2016-05-01,1030.531893,Michigan
3261,Greeley,2016-05-01,1355.133599,Colorado
3262,Greensboro,2016-05-01,1039.429721,North Carolina
3263,Greenville,2016-05-01,1145.789984,South Carolina
3264,Harrisburg,2016-05-01,1023.612235,Pennsylvania
3265,Hartford,2016-05-01,1242.496409,Connecticut
3266,Honolulu,2016-05-01,2008.333306,Hawaii
3267,Houston,2016-05-01,1411.210761,Texas
3268,Indianapolis,2016-05-01,1065.275708,Indiana
3269,Jackson,2016-05-01,1194.175344,Mississippi
3270,Jacksonville,2016-05-01,1160.67696,Florida
3271,Jefferson County,2016-05-01,863.9962171,Kentucky
3272,Kansas City,2016-05-01,1031.227187,Missouri
3273,Knoxville,2016-05-01,1108.568258,Tennessee
3274,Lakeland,2016-05-01,1170.592131,Florida
3275,Las Vegas,2016-05-01,1141.088076,Nevada
3276,Little Rock,2016-05-01,830.2780341,Arkansas
3277,Long Beach,2016-05-01,2226.018783,California
3278,Los Angeles,2016-05-01,2226.018783,California
3279,Louisville,2016-05-01,863.9962171,Kentucky
3280,Madison,2016-05-01,1214.917568,Wisconsin
3281,Melbourne,2016-05-01,1179.458924,Florida
3282,Memphis,2016-05-01,1093.140795,Tennessee
3283,Miami,2016-05-01,1748.010136,Florida
3284,Milwaukee,2016-05-01,1115.200682,Wisconsin
3285,Minneapolis,2016-05-01,1339.561128,Minnesota
3286,Nashville,2016-05-01,1397.241139,Tennessee
3287,New Haven,2016-05-01,1287.046471,Connecticut
3288,New Orleans,2016-05-01,1325.015278,Louisiana
3289,New York,2016-05-01,2615.162216,New York
3290,North Port,2016-05-01,1828.674563,Florida
3291,Ogden,2016-05-01,1047.79918,Utah
3292,Oklahoma City,2016-05-01,1010.931786,Oklahoma
3293,Omaha,2016-05-01,1062.445513,Nebraska
3294,Orlando,2016-05-01,1338.969994,Florida
3295,Philadelphia,2016-05-01,1450.803414,Pennsylvania
3296,Phoenix,2016-05-01,1152.283776,Arizona
3297,Pittsburgh,2016-05-01,1069.5813,Pennsylvania
3298,Port St. Lucie,2016-05-01,1363.581057,Florida
3299,Portland,2016-05-01,1471.979766,Oregon
3300,Providence,2016-05-01,1315.017374,Rhode Island
3301,Provo,2016-05-01,1151.467699,Utah
3302,Raleigh,2016-05-01,1328.903334,North Carolina
3303,Richmond,2016-05-01,1145.640403,Virginia
3304,Riverside,2016-05-01,1685.759435,California
3305,Rochester,2016-05-01,1016.038511,New York
3306,Sacramento,2016-05-01,1468.884938,California
3307,Salem,2016-05-01,1057.653483,North Carolina
3308,Salt Lake City,2016-05-01,1183.397693,Utah
